작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
skyz****,ETAG: 쉬폰 화이트,20250429,5,,색깔도 깔끔하고 포장도 좋아요! 선물용으로 보내줘서 받으신분이 아직 시연 전이지만 벌써부터 두근거립니다.,1
srew****,ETAG: 알바 블루,20250417,5,,주문하고 그 다음날 받아서 받자마자 사용 같이 동봉되어 들어 있는 설명서는 한번 읽어 보시고 본인에 맞는 흡연 스타일 찾으실려면 동영상 참조 하시길 바라며 타격감 연무량은 연초 및 릴 못 따라가네요 베터는 오래가는거 같구요 일루마랑 별만 차이 업는거 같아요(세번정도 사용하고 박스 그대로 모셔 놓음) 시간 조절 온도 조절 말고는 딱히... 만약 릴이 업글해서 베터리 용량 늘리고 카트리지 소모량을 개선한다는 가정하에 전 릴로 다시 갑니다. 녹색창에 있는 내용들에 현혹 되지 마시고(내용들이 읽어보시면 다 거진 똑같아요 복붙 한거 같네요 아님 나만 당할 수 없지 아님 나만 죽을수 없지가 생각 나게 끔)많이 많이 생각 하시고 주위에 릴 일루마 일루코스 차이코스 차이코스 이태그 들고 계신 분들 계시다면 양해 구하고 한번 해 보셔서 본인에 맞는 제품 찾으시길..( 전 그래도 이건 혹시나 해서 구매 했는데 이번에도 박스 고대로 모셔 놓지 않았으면 하네요) 괜히 돈 낭비 하시지 않으셨으면 합니다. 7~8만원 돈이 적은돈이 아니니... 지극히 개인적인 생각 입니다. 절대 악의가 있는거. 아닙니다. 저희 주관적인 생각 및 느낀점 입니다.,1
alex***,ETAG: 알바 블루,20250502,5,,잘사용하고 있어용~^^ 궐련형 담배는 온도만 잘 맞춰주면 맛도 풍부하고 사용시간도 길어서 좋아요~^^ 특히 담배 냄새가 안나서 너무 만족 스러워요~^^,0
rnfl*******,ETAG: 차콜 그레이,20250429,5,,오늘 받아서 7개피 펴보앗는데요 기존에 쓰던 타사제품에 비해선 연무량이 적습니다. 연무량 제외하곤 디자인이나 타격감 은 좋네요. 배터리 효율은 더 써보면서 지켜봐야할거같습니다.,1
alex***,ETAG: 차콜 그레이,20250502,5,,만족스러운 궐련형 담배입니다. 담배맛도 풍부하게 이끌어주고 특히 사용시간이 길어서 좋은거 같아요~^^ 냄새도 안나고 정말 굿이예용~~^^,0
odys****,ETAG: 알바 블루,20250503,4,,담배냄새 싫다는 와이프 성화에 함 바꿔보려 구입함. 내게 잘 맞았으면 하는 바램입니다.,0
good***,ETAG: 오닉스 블랙,20250428,5,,삼성 배터리라고 하여 믿고 구매했습니다. 시간과 온도 조절할 수 있어 좋았습니다. 연무량과 타격감은 다른 제품과 비해 살짝 괜찮은 거 같습니다.,0
ha****,ETAG: 오닉스 블랙,20250506,5,,배송 잘 받았어요. 깔끔하게 포장되어있네요. 구성도 찰지구요. 한달 써보고 후기 남길께요,0
dudg******,ETAG: 오닉스 블랙,20250418,5,,기계를 분실하거나 파손된다면 정말 재구매 100% 인 상품입니다. 한달지났는데 아직 연초 하나도 안피웠고 잘사용중입니다. 저는 연무량이 연초급이라 생각하는데 연무량이 작다는 리뷰들도있던데 사용방법에따라 차이가 좀 있나봅니다. 대만족하며 사용중이라 별5개도 부족합니다! 굿굿!,0
bb****,ETAG: 오닉스 블랙,20250415,4,,남편이 담배 끊기로 했는데 너무 못 끊어서 사줬구요 스틱은 어떤 걸 사야하는지 좀 같이 안내해주시면 더 좋을 거 같아요 ㅎㅎ 남편이mllx? 샀다가 기기불량인줄 알았어요 ~~ P..프머시기로 사야하고 맛도 많아서 서치해서 샀습니다 남편이 너무 잘 써줘서 참 뽕뽑은 거 같다가도 ..... 이게 좋은 건지 뭔지 뭐라 말하기 참 애매 합니다 왜이렇게 잘 만드셨나요.. ㅜㅜ,0
tnvj****,ETAG: 알바 블루,20250416,5,,전자담배 결정. 일주일동안 검색에 검색하고 픽한 이태그 첨에는 걱정이 많았는데 생각보다 이질감은 적은것 같고 연초와 다르게 찜맛이 조금 나지만 스틱을 잘 고르면 어느 정도는 커버 될거 같아요.. 연무량은 다른 기기 빌려서 피워 보았는데 타 기계보다는 많음.... 세가지 모드 다 피워보았지만 갠적으로는 340도 5분정도 하면 만족할것 같네요..,1
ck28*****,ETAG: 알바 블루,20250418,5,,신랑의 연초흡연으로 마찰이 많아 권하게 됐는데요 사용한지 5일째인데 나름괜찮네요 일딴 연초냄새가 없구요 약간에 옥수수?누룽지?ㅎㅎ 냄새가있네요 연초랑은 차이가 있지만 나름 견딜만 하다네요 사용법도 편하고 디자인도마음에든데요 남편에 금연에 도움이 되었음좋겄네요,0
whsk********,ETAG: 오닉스 블랙,20250501,5,,많은 기계를 써봤지만 개인적으로 제일 만족합니다. 연무량도 만족하고 타격감은 최고입니다.,0
dear****,ETAG: 알바 블루,20250509,5,,조작법이 어려울 줄 알았는데 설명서 한번 읽어보면 될 정도네요 디자인 깔끔하고 저는 맛도 괜찮습니다 모든 궐련형 다 해보다가 차이코스로 갈아탔는데 주변 만족도가 높아서 기대됩니다ㅎㅎ,0
goos*****,ETAG: 쉬폰 화이트,20250507,5,,잘쓰고있어요.. 생각보다 흰색인데 때도 덜타네요. 배터리도 오래가구요~,0
dj****,ETAG: 알바 블루,20250421,5,,가격은 비싸나 온도조절이나 부가적 기능으로 만족합니다 과거 동일회사 제품 2번 써봣는데 블레이드는 2달만에 고장이나 파손되는 경우가 많아서 고민했는데 인덕션 버전이라 습기나 파손 염려가 적어서 좋아요,0
ehda*****,ETAG: 쉬폰 화이트,20250508,5,,좋아요 디자인도 이쁘고 쓰기편해요,0
k1****,ETAG: 쉬폰 화이트,20250425,5,,권련형전자담배 한달사용 했습니다. 연무량도 변함없고 사용하기 매우 편리하네요~전담 사용자분 추천합니다.,0
hsys****,ETAG: 차콜 그레이,20250429,5,,아이코스쓰다가 바꿨는데 이유는 먼지몰라도 연조같고 오래피고 타격감이생겨요 끝에는 살짝독하단 느낌까지 들어요 비교불가네요,0
mula*****,ETAG: 오닉스 블랙,20250424,5,,하루만에 배송완료입니다. 남편이 담배를 조금씩 줄여본다고 하여 주문했어요. 아직 사용전이라 잘 모르겠지만 디자인은 일단 이쁘네요^^ 남편이 사용후 다시 후기 올릴께요~,0
kain******,ETAG: 알바 블루,20250502,5,,잘쓰고 있습니다. 색상도 이뻐요,0
jaim*****,ETAG: 차콜 그레이,20250507,5,,너무 좋아요 지금껏 써왔던것 중에 최고 입니다,0
drea***,ETAG: 알바 블루,20250414,5,,"릴이후 담배를 끊었다가 잠깐씩 필 용도로 검색해 보니 후기가 좋아 구입했습니다. 생각보다는 괜찮네요. 배터리가 오랴가는게 마음이 드네요. 온도조절도 마음에 들고, 고장만 안나면 추천입니다.",0
shar******,ETAG: 알바 블루,20250507,5,,너무 만족해요 연초를 줄이게 되요,0
kym8*****,ETAG: 오닉스 블랙,20250419,5,,저는 화이트색상으로 사용하고 있습니다 남친이 전담을 갖고싶다해서 블랙으로 재구매 했어요 모드변경이랑 시간등 변경이 가능해서 좋구요 2년 가까이 사용중인데 고장도 안나고 가성비 좋아요,0
4608****,ETAG: 알바 블루,20250506,5,,담배좀 끈어볼까해서 전담으로 넘어왔는데 제품은 괜찮은데 사람이 문제네요 아직 끈질못하고 연초랑 전담이랑 같이 피고 있네요 ㅜㅜ 언젠간 전담만피다가 끈을수 있는 날이 오거라 믿어봅니다 ㅎㅎ 제품은 좋아요,0
budk*****,ETAG: 오닉스 블랙,20250509,5,,이제는 연초 안피우고 있습니다 내구성 좋기를 바랍니다,0
love******,ETAG: 알바 블루,20250508,5,,히팅감 좋구 포장 좋네요 잘쓸께요,0
lje4***,ETAG: 차콜 그레이,20250509,5,,맘에들고 맛도 조아요,0
oy****,ETAG: 차콜 그레이,20250424,4,,살짝 아쉬운게 있어요.. 하나 피고나서 다음꺼 필려고 끼면 될 때 있고 안될 때 있어서 3번정도 뺐다가 껴야되요....열이 남아있어서 그런 것 같은 느낌이에요,0
bo****,ETAG: 차콜 그레이,20250503,5,,한달 넘게 사용중인데. 나름 만족하며 사용중입니다. 굿~,0
dudg******,ETAG: 오닉스 블랙,20250313,5,,"금연을 목표로 바꿔보려고 구매했습니다. 물론. 한방에 끊어버리는것이 맞겠지만 그게 번번히실패하니 냄새라도 없애고픈심정으로 기기검색하다가 찾은 이태그 , 좋은상품평을 기반으로 믿고 구매하고 방금 첨 사용해봤는데 생각이상으로 괜찮은거같습니다 물론 연초에 비교하기엔 무리가잇지만 충분히 이걸로 만족하고 갈아탈수잇을거같네요^^",0
ykpa******,ETAG: 알바 블루,20250429,5,,타제품비교해도 좋아요 연무감 좋고 그립감도 좋아요,0
bani****,ETAG: 오닉스 블랙,20250501,5,,아이코스쓰는데 연무량이 더 많네요..잘 쓰겠습니다~,0
pq****,ETAG: 오닉스 블랙,20250426,5,,배송 빠르고 물건상태 좋습니다. 기존 사용하던 아이코스보다 만족감이 더 높습니다.,0
ca****,ETAG: 차콜 그레이,20250416,5,,리뷰대로 사용하기 편하고 깔끔하고 군더더기가 없네요 강추합니다,0
mr77***,ETAG: 알바 블루,20250507,5,,이태그 궐련형 전자담배 아주 좋아요,0
cyso*****,ETAG: 차콜 그레이,20250506,5,,"타격감 만족하고, 청소를 안해도 돼서 매우 만족합니다",0
ru75****,ETAG: 오닉스 블랙,20250417,5,,"며칠 써보고 리뷰 남겨요. 원래 액상 전자담배를 오래 피웠다 보니 다른 건 몰라도 연무량에 큰 차이를 느꼈습니다. 근데 사용하다 보니 점차 적응이 되는 것 같아요. 그립감에 관련된 리뷰도 있었는데 저는 좋았고요, 배터리도 오래가고 색감도 괜찮은 것 같습니다. 처음 사용하다 보니 온도, 시간 설정이 고민이었지만 멘솔 모드, 타바코 모드가 있어서 편한 것 같아요. 결론적으로 기기는 좋습니다. 제 생각엔 스틱을 잘 고르는 게 중요한 것 같아요.",1
rymz***,ETAG: 알바 블루,20250508,5,,액상없어도되서 너무좋아요,0
dlql****,ETAG: 알바 블루,20250408,5,,스틱 꽂는 전자담배 첫사용입니다 생각보단 쩐내가 좀나긴하네요 한번잘사용해볼게요,0
para********,ETAG: 쉬폰 화이트,20250504,5,,좋아요. 감사합니다.,0
jeon*******,ETAG: 차콜 그레이,20250414,5,,타사 기기보다 좀 작고 디자인이 이쁘네요 무게감은 배터리 때문에 어쩔수 없는듯 하고 히팅시간이 있어서 좀 기다리는 시간이 있긴 하지만 사용하는데 큰 문제없네요 색상도 다양해서 한참 고민 하다 구입했습니다.,0
whdn**********,ETAG: 오닉스 블랙,20250508,5,,선물로 샀는데 매우 만족 하답니다 !!,0
eric****,ETAG: 차콜 그레이,20250507,5,,제품 박아서 써보는데 확실히 좋아요!,0
dj****,ETAG: 알바 블루,20250410,5,,옛날에 블레이드?버전 2달쓰다 망가져서 후회했는데 인덕션형이라 부러지거나 고장확률이 줄엇나봐요 몇번떨궛는데도 고장도안나고 생각보다좋아요 맛은 아직까진 쪄진 담배맛이긴합니다 확실히 다들 냄새가 안난다해서 나름좋아요,0
wook****,ETAG: 오닉스 블랙,20250429,5,,연초 생각이 안나네요 적응하니깐 넘넘 편합니다 냄새없이 담배 재도 안날리고ㅋㅋ,0
jujk****,ETAG: 차콜 그레이,20250509,5,,좋아요 가볍고 냄새안나고!,0
budk*****,ETAG: 쉬폰 화이트,20250509,5,,덕분에 연초는 완전히 끊었어요,0
neet******,ETAG: 차콜 그레이,20250428,5,,금요일에주문해서 토요일에왔어요 배송 맘에드네요,0
myme*****,ETAG: 오닉스 블랙,20250424,5,,작동 잘되고.. 역시 찐냄세는 어쩔수 없는거 같아요.한달 써보고 또 후기 남길께요,0
bell******,ETAG: 알바 블루,20250323,4,,"제 첫 전담 기기가 차이코스 였는데, 사용한지 몇 개월만에 히팅 블레이드가 부러지는 불상사(?)가 생기는 그다지 좋은 기억은 없었습니다. 그 후에 아이코스 일루마를 구입해 사용하다 일루마가 생각보다 부피가 크고 무거워 휴대성이 좋지 않아 이번 기회에 휴대성 좋은 전담을 찾다 본 제품을 구입하게 됐습니다. 디스플레이가 있어 직관성이 좋고, 3가지 모드로 셋팅(저는 캡슐 테리아를 태우기 때문에 멘솔 모드만 씁니다만...)할 수 있어 취향에 맞춰 즐길 수 있다는 점이 장점일 듯 싶습니다. 반면, 개인적으로 다소 아쉬운 점이라면, 디스플레이 때문인지 몰라도 한 쪽이 각이 진 디자인이라 손에 움켜지는 방식으로 즐기는 제게는 조금 불편했습니다. 되도록 전 제품의 안 좋은 기억을 잊고, 이 제품으로 오랫동안 전담을 즐겼으면 좋겠습니다.",0
show******,ETAG: 알바 블루,20250423,5,,히팅시간 정말 짧아서 좋아요 특히 중간에 일시정지 시간이 길어서 좋아요 추천해요,0
nam4***,ETAG: 오닉스 블랙,20250507,5,,너무너무조아효 담에 또구매,0
jn****,ETAG: 차콜 그레이,20250504,4,,기존 제품 쓰고 있는데 딱히 달라진점은 모르겠네요,0
d2pr*****,ETAG: 차콜 그레이,20250425,5,,연무량 쪼금 아쉽다고하시는데 아빠담배냄새 넘 심해서 선물했는데 가족들이 모두 만족해요..ㅋㅋ,0
just**********,ETAG: 차콜 그레이,20250413,5,,"아이코스를 사서 사용하다가 열받아서 현존 최고 전담 조사하고 샀습니다. 온도 및 시간, 그리고 연속사용이 가능한게 좋네요. 조금 더 사용해보고 선물용으로 하나 더 사야겠습니다.",0
kimj*****,ETAG: 쉬폰 화이트,20250423,5,,릴 쓰다가 갈아탔어요 카트리지 안쓰는거 편해요 온도 타격감조정도 좋아요,0
bbed***,ETAG: 알바 블루,20250411,4,,아이코스 쓰다가 타격감 기대하고 삿는대 딱히 차이를 못느끼겟네요 모드바꿔가며 써봐야 자세히 알겟지만 4개 베이핑해봐선 차이를 모르겟네요 일단 나쁘진않습니다,0
lj****,ETAG: 알바 블루,20250502,5,,연초피다 전자담배로 처음 바꿨는데 깔끔하니 좋네요,0
ki****,ETAG: 차콜 그레이,20250418,5,,타격감 만족하면서 쓰고 있습니다.~^^ 솔직히 연초만큼은 아니지만 다른 전담에 비해 만족합니다.,0
hyeo****,ETAG: 알바 블루,20250502,4,,좋은거 같지만 확실히 연초를 따라갈 수는 없네요,0
ksk3*****,ETAG: 차콜 그레이,20250411,5,,슬림하고 외관이 좋아보여요 지금 충전중인데 테리아 구매해서 사용해 볼 겁니다 근데 워낙 주위 반응이 좋아서 성능 내용은 잘 알고 있습니다 고장 잘 안나면 금상첨화 겠지요,0
pjh5***,ETAG: 오닉스 블랙,20250503,5,,아직 적응임 안돼는데 한번 사용해 볼게요,0
hks3***,ETAG: 알바 블루,20250507,5,,연무량도 좋고 좋네요,0
ke****,ETAG: 알바 블루,20250327,4,,일단 배송은 다음날 바로와서 좋았습니다. 궐련형은 처음 사용하는거라 다른 제품과 비교는 힘들지만 예전 액상형 전자담배와 비교한다면 타격감이나 향 이런건 조금 떨어지는 부분은 있으나 연초 냄새가 몸에 안나는부분은 너무 좋네요. 현재로써는 만족스럽고 다행이도 연초 생각은 안납니다. 연무량 타격감 이런것들만 조금 포기하면서 사용한다면 괜찮을것 같아요,0
tost****,ETAG: 차콜 그레이,20250327,5,,연초를 피다 담배냄새 때문에 궐련형을 구매했는데 주변에도 추천해 줄만큼 생각보다 목넘김이 좋아서 만족합니다. 그리고 기기 사이즈도 휴대하기 좋고 배터리도 오래간다고 해서 충전도 자주 안해도 되는 점이 좋네요! 게다가 컬러가 네 가지나 있어서 구매시 원하는 색상을 고를 수 있어서 좋았습니다! 조금 더 사용해봐야 알겠지만 한 달 사용해보고 후기 또 남기겠습니다!,0
am****,ETAG: 쉬폰 화이트,20250426,5,,연초와 가장 가까운 전자담배 입니다 아이코스 보다 타겨캄은 좋아요,0
dark****,ETAG: 알바 블루,20250502,5,,만족합니다 잘쓰고있습니다,0
y501****,ETAG: 알바 블루,20250502,5,,빠른배송 감사합니다~,0
thed********,ETAG: 차콜 그레이,20250503,5,,배송 빠르고 만족합니다,0
sung*******,ETAG: 차콜 그레이,20250429,5,,잘쓰고있습니다 아이코스보다 좀 더 컴팩트하고 편리하네요,0
pand*****,ETAG: 오닉스 블랙,20250507,5,,넘넘 잘쓰고있네요~,0
pure*****,ETAG: 알바 블루,20250404,5,,디자인이이쁘고빠르게충전가능하며충전후오래사용가능해서좋은제품입니다,0
yh****,ETAG: 알바 블루,20250416,4,,사용하기 편하고 좋네요 크기도 일반 전자담배보다 작네요,0
rt7z*****,ETAG: 오닉스 블랙,20250428,4,,실물 보니까 크기도 작고 굉장히 이쁘네요,0
esca****,ETAG: 오닉스 블랙,20250415,4,,배송 빠르고 제품이 가볍고 잘 동작합니다. 다만 디스플레이가 약하고 본체와의 연결부위가 매끄럽지 못하네요.,0
inho****,ETAG: 알바 블루,20250508,5,,연초 생각이 안나요~~~~~~~~~,0
ymo0***,ETAG: 오닉스 블랙,20250426,5,,배송도 빠르고 포장상태도 좋아요 심플합니다,0
js20*****,ETAG: 알바 블루,20250424,4,,배송 빠르고 좋아요 열심히 사용해 보겠습니다,0
00ka*****,ETAG: 알바 블루,20250427,5,,조금 아쉬운점은 온도 문제지만 전반적으로 잘쓰고 있어요,0
sd****,ETAG: 차콜 그레이,20250306,5,,일단 배송하나는 엄청 빠름 수십년동안 연초만 피우다가 담배냄새에 때문에 전자담배를 선택하였습니다 처음엔 아이코스 사용했지만 몇달 사용하다 홀더 분실로 일체형을 찾게 되었음 1달동안 정말많은 제품을 검색해 이테그 선택하였음 일단 곡선디자인이 손에 꽉들어와 안착돼 좋음 다먄 표면이 조금 맨들맨들하다보니 실수로 떨어뜨릴수도 있을거 같음 타제품과 비슷한 디스플레이이만 3가지모드 라는 차이점에 선택하였음 일단 사용해보니 연초만큼 만족감은 못느끼지만 그래도 350도 3:30초 설정으로 충분한 연무량과 타격감을 느낄수 있는거 같습니다 높은 온도로 인해 제품에 열이 전달되는데 원래 그런건지는 모르겟지만 문제없길 바랍니다 점차 더 사용해봐야겠지만 상당히 만족하는 제품입니다 고장없이 오래 쓰고 싶네요,0
shin*****,ETAG: 쉬폰 화이트,20250503,5,,사이즈 작고 좋아요ㅎㅎㅎ,0
amil*****,ETAG: 알바 블루,20250428,5,,전담 처음 인데... 사용도 편하고 가볍고 밧데리 오래가네요,0
ansg******,ETAG: 오닉스 블랙,20250503,5,,마아아안족 합니다 와안전!,0
nipe***,ETAG: 차콜 그레이,20250410,5,,"전자담배 첨 써봤는데, 타종보다 약간 가격은 높긴 하지만, 아주 만족합니다 특히 배터리 용량이 커서 만충시 이틀정도 써서 불편함이 없네요~",0
star******,ETAG: 알바 블루,20250422,5,,배송 빠르네요.잘쓰겠습니다~,0
ilho****,ETAG: 오닉스 블랙,20250424,5,,여러제품 써 봤지만 제일 마음에 듭니다. 이걸로 충분합니다.,0
zmfn*******,ETAG: 차콜 그레이,20250416,5,,담배냄세 때문에 고민하던 중 평이 좋아 구매했습니다....사용 후 리뷰 다시 올리겠습니다..ㅎㅎ,0
lim_********,ETAG: 오닉스 블랙,20250423,5,,처음 기능 계속 유지 잘됩니다. 근데 좀 미끄러워서...이렇게 ㅋㅋ,0
wooj*****,ETAG: 알바 블루,20250425,4,,후기 대비 만족도는 떨어지지만 가볍고 좋습니다.,0
ftn2******,ETAG: 알바 블루,20250502,5,,펹리하게 잘 쓰고 있습니다,0
kill********,ETAG: 차콜 그레이,20250422,5,,궐련형 담배 처음인데 연초 생각이 안날만큼 타격감과 맛이 훌륭합니다.,0
happ*****,ETAG: 차콜 그레이,20250418,5,,배송 빠르네요. 스틱구매해서 사용해봐야겠어요. 사이즈도 적당하니 좋네요.,0
shad*****,ETAG: 오닉스 블랙,20250424,5,,베터리 오래가고 좋습니다 연초안펴서 냄새도 안나고 금연까지 도전하려고합니다,0
skdu*****,ETAG: 차콜 그레이,20250427,5,,연초 20년피다가 넘어왔습니다. 연초의 맛을 최대한 살렸지만 익숙해지는데 1주일동안 힘들었습니다. 지금은 연초생각도 안나고 연초냄새나면 역겹네요 대만족합니다.,0
deza***,ETAG: 알바 블루,20250425,4,,좋은데 다른건 마지막 3모금 남았을때 진동이 오던데 이건 없네요,0
mous*****,ETAG: 오닉스 블랙,20250501,4,,연무량 빼고 만족합니다,0
fbqh*****,ETAG: 차콜 그레이,20250415,5,,배송 빠르게 왔어요 입안이 건조해지는..? 느낌이 드는데 아직 적응 중이라 그런 것 같아요~,0
alex***,ETAG: 차콜 그레이,20250411,5,,좋아요~~ 궐련형 담배를 첨 펴 보는데 괜찮은거 같아요 앞으로 자주 이용할게요~,0
juyu******,ETAG: 쉬폰 화이트,20250429,4,,그냥그래요.. 테리아 담배 자체가 원래 그런건지 기계가 문제인지 1분 30초 정도 피면 연기도 안나고 맛도 안나서 공갈젖꼭지 빠는느낌.. 연무량 별롭니다.,0
fu****,ETAG: 쉬폰 화이트,20250425,5,,엑스퍼쓰다가 바꾼건데 일단 잘 쓰겠습니다...,0
suna***,ETAG: 알바 블루,20250422,4,,배송은 빠르고 일단 좀 더사용해봐야 알거같아요,0
